Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
y-eau-de-parfum-30ml,Y Eau de Parfum 30ml,"<p><strong>Y Eau de Parfum 30ml</strong> by Yves Saint Laurent is a popular mainstream cologne with strong buyer demand.</p><p>Fresh citrus opening, aromatic heart, and smooth amber/woody dry-down. Built for everyday wear, date nights, and special events with long-lasting projection.</p><p><strong>Why customers buy it:</strong> recognizable name, gift-friendly presentation, and versatile scent profile.</p><p><strong>Supplier check link:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+30ml"">View supplier listing</a></p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8-026-YVES-02-6176,350,24,deny,manual,64.48,82.53,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum 30ml image 1,active
y-eau-de-parfum-30ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1635847421955-db26af776e5d?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=marie-g-Qjdzsw-lBJ4-unsplash.jpg&w=1400,2,Y Eau de Parfum 30ml image 2,
y-eau-de-parfum-30ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1717154462649-e0c67fa0f556?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=harper-sunday-mtCh6Ny8LaU-unsplash.jpg&w=1400,3,Y Eau de Parfum 30ml image 3,
y-eau-de-parfum-30ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1712995518948-93c10327836b?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=laura-chouette--bNjKyrm9CM-unsplash.jpg&w=1400,4,Y Eau de Parfum 30ml image 4,
y-eau-de-parfum-30ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1768025719875-48ed072f3084?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=tuaans-xsS6wfjFTcw-unsplash.jpg&w=1400,5,Y Eau de Parfum 30ml image 5,
y-eau-de-parfum-50ml,Y Eau de Parfum 50ml,"<p><strong>Y Eau de Parfum 50ml</strong> by Yves Saint Laurent is a popular mainstream cologne with strong buyer demand.</p><p>Fresh citrus opening, aromatic heart, and smooth amber/woody dry-down. Built for everyday wear, date nights, and special events with long-lasting projection.</p><p><strong>Why customers buy it:</strong> recognizable name, gift-friendly presentation, and versatile scent profile.</p><p><strong>Supplier check link:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+50ml"">View supplier listing</a></p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8-027-YVES-03-6176,350,29,deny,manual,89.28,114.28,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum 50ml image 1,active
y-eau-de-parfum-50ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1717154462649-e0c67fa0f556?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=harper-sunday-mtCh6Ny8LaU-unsplash.jpg&w=1400,2,Y Eau de Parfum 50ml image 2,
y-eau-de-parfum-50ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1712995518948-93c10327836b?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=laura-chouette--bNjKyrm9CM-unsplash.jpg&w=1400,3,Y Eau de Parfum 50ml image 3,
y-eau-de-parfum-50ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1768025719875-48ed072f3084?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=tuaans-xsS6wfjFTcw-unsplash.jpg&w=1400,4,Y Eau de Parfum 50ml image 4,
y-eau-de-parfum-50ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1669200141274-38ae8632a86a?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sticker-it-XlacyI9_9DI-unsplash.jpg&w=1400,5,Y Eau de Parfum 50ml image 5,
y-eau-de-parfum-100ml,Y Eau de Parfum 100ml,"<p><strong>Y Eau de Parfum 100ml</strong> by Yves Saint Laurent is a popular mainstream cologne with strong buyer demand.</p><p>Fresh citrus opening, aromatic heart, and smooth amber/woody dry-down. Built for everyday wear, date nights, and special events with long-lasting projection.</p><p><strong>Why customers buy it:</strong> recognizable name, gift-friendly presentation, and versatile scent profile.</p><p><strong>Supplier check link:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+100ml"">View supplier listing</a></p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8-028-YVES-04-6176,350,36,deny,manual,124.00,158.72,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum 100ml image 1,active
y-eau-de-parfum-100ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1712995518948-93c10327836b?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=laura-chouette--bNjKyrm9CM-unsplash.jpg&w=1400,2,Y Eau de Parfum 100ml image 2,
y-eau-de-parfum-100ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1768025719875-48ed072f3084?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=tuaans-xsS6wfjFTcw-unsplash.jpg&w=1400,3,Y Eau de Parfum 100ml image 3,
y-eau-de-parfum-100ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1669200141274-38ae8632a86a?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sticker-it-XlacyI9_9DI-unsplash.jpg&w=1400,4,Y Eau de Parfum 100ml image 4,
y-eau-de-parfum-100ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1564644411635-5ec7c9aca726?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=21-swan-3C5ZfCLSGC4-unsplash.jpg&w=1400,5,Y Eau de Parfum 100ml image 5,
y-eau-de-parfum-150ml,Y Eau de Parfum 150ml,"<p><strong>Y Eau de Parfum 150ml</strong> by Yves Saint Laurent is a popular mainstream cologne with strong buyer demand.</p><p>Fresh citrus opening, aromatic heart, and smooth amber/woody dry-down. Built for everyday wear, date nights, and special events with long-lasting projection.</p><p><strong>Why customers buy it:</strong> recognizable name, gift-friendly presentation, and versatile scent profile.</p><p><strong>Supplier check link:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+150ml"">View supplier listing</a></p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8-029-YVES-05-6176,350,29,deny,manual,151.28,193.64,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum 150ml image 1,active
y-eau-de-parfum-150ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1768025719875-48ed072f3084?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=tuaans-xsS6wfjFTcw-unsplash.jpg&w=1400,2,Y Eau de Parfum 150ml image 2,
y-eau-de-parfum-150ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1669200141274-38ae8632a86a?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sticker-it-XlacyI9_9DI-unsplash.jpg&w=1400,3,Y Eau de Parfum 150ml image 3,
y-eau-de-parfum-150ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1564644411635-5ec7c9aca726?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=21-swan-3C5ZfCLSGC4-unsplash.jpg&w=1400,4,Y Eau de Parfum 150ml image 4,
y-eau-de-parfum-150ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1683401100111-40306e381429?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sanket-mishra-olwncwHENlQ-unsplash.jpg&w=1400,5,Y Eau de Parfum 150ml image 5,
y-eau-de-parfum-200ml,Y Eau de Parfum 200ml,"<p><strong>Y Eau de Parfum 200ml</strong> by Yves Saint Laurent is a popular mainstream cologne with strong buyer demand.</p><p>Fresh citrus opening, aromatic heart, and smooth amber/woody dry-down. Built for everyday wear, date nights, and special events with long-lasting projection.</p><p><strong>Why customers buy it:</strong> recognizable name, gift-friendly presentation, and versatile scent profile.</p><p><strong>Supplier check link:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+200ml"">View supplier listing</a></p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8-030-YVES-06-6176,350,22,deny,manual,176.08,225.38,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum 200ml image 1,active
y-eau-de-parfum-200ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1669200141274-38ae8632a86a?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sticker-it-XlacyI9_9DI-unsplash.jpg&w=1400,2,Y Eau de Parfum 200ml image 2,
y-eau-de-parfum-200ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1564644411635-5ec7c9aca726?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=21-swan-3C5ZfCLSGC4-unsplash.jpg&w=1400,3,Y Eau de Parfum 200ml image 3,
y-eau-de-parfum-200ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1683401100111-40306e381429?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sanket-mishra-olwncwHENlQ-unsplash.jpg&w=1400,4,Y Eau de Parfum 200ml image 4,
y-eau-de-parfum-200ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1623607037050-ac8e7cce86c6?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=tron-le--eYFABw8b0c-unsplash.jpg&w=1400,5,Y Eau de Parfum 200ml image 5,
y-eau-de-parfum-gift-set,Y Eau de Parfum Gift Set,"<p><strong>Y Eau de Parfum Gift Set</strong> by Yves Saint Laurent is a popular mainstream cologne with strong buyer demand.</p><p>Fresh citrus opening, aromatic heart, and smooth amber/woody dry-down. Built for everyday wear, date nights, and special events with long-lasting projection.</p><p><strong>Why customers buy it:</strong> recognizable name, gift-friendly presentation, and versatile scent profile.</p><p><strong>Supplier check link:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Gift+Set"">View supplier listing</a></p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8-031-YVES-07-6176,350,14,deny,manual,142.60,182.53,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum Gift Set image 1,active
y-eau-de-parfum-gift-set,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1564644411635-5ec7c9aca726?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=21-swan-3C5ZfCLSGC4-unsplash.jpg&w=1400,2,Y Eau de Parfum Gift Set image 2,
y-eau-de-parfum-gift-set,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1683401100111-40306e381429?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sanket-mishra-olwncwHENlQ-unsplash.jpg&w=1400,3,Y Eau de Parfum Gift Set image 3,
y-eau-de-parfum-gift-set,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1623607037050-ac8e7cce86c6?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=tron-le--eYFABw8b0c-unsplash.jpg&w=1400,4,Y Eau de Parfum Gift Set image 4,
y-eau-de-parfum-gift-set,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1635847421955-db26af776e5d?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=marie-g-Qjdzsw-lBJ4-unsplash.jpg&w=1400,5,Y Eau de Parfum Gift Set image 5,
y-eau-de-parfum-holiday-box,Y Eau de Parfum Holiday Box,"<p><strong>Y Eau de Parfum Holiday Box</strong> by Yves Saint Laurent is a popular mainstream cologne with strong buyer demand.</p><p>Fresh citrus opening, aromatic heart, and smooth amber/woody dry-down. Built for everyday wear, date nights, and special events with long-lasting projection.</p><p><strong>Why customers buy it:</strong> recognizable name, gift-friendly presentation, and versatile scent profile.</p><p><strong>Supplier check link:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Holiday+Box"">View supplier listing</a></p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8-032-YVES-08-6176,350,13,deny,manual,146.32,187.29,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum Holiday Box image 1,active
y-eau-de-parfum-holiday-box,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1683401100111-40306e381429?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sanket-mishra-olwncwHENlQ-unsplash.jpg&w=1400,2,Y Eau de Parfum Holiday Box image 2,
y-eau-de-parfum-holiday-box,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1623607037050-ac8e7cce86c6?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=tron-le--eYFABw8b0c-unsplash.jpg&w=1400,3,Y Eau de Parfum Holiday Box image 3,
y-eau-de-parfum-holiday-box,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1635847421955-db26af776e5d?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=marie-g-Qjdzsw-lBJ4-unsplash.jpg&w=1400,4,Y Eau de Parfum Holiday Box image 4,
y-eau-de-parfum-holiday-box,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1717154462649-e0c67fa0f556?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=harper-sunday-mtCh6Ny8LaU-unsplash.jpg&w=1400,5,Y Eau de Parfum Holiday Box image 5,
y-eau-de-parfum-limited-edition,Y Eau de Parfum Limited Edition,"<p><strong>Y Eau de Parfum Limited Edition</strong> by Yves Saint Laurent is a popular mainstream cologne with strong buyer demand.</p><p>Fresh citrus opening, aromatic heart, and smooth amber/woody dry-down. Built for everyday wear, date nights, and special events with long-lasting projection.</p><p><strong>Why customers buy it:</strong> recognizable name, gift-friendly presentation, and versatile scent profile.</p><p><strong>Supplier check link:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Limited+Edition"">View supplier listing</a></p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8-033-YVES-09-6176,350,12,deny,manual,133.92,171.42,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum Limited Edition image 1,active
y-eau-de-parfum-limited-edition,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1623607037050-ac8e7cce86c6?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=tron-le--eYFABw8b0c-unsplash.jpg&w=1400,2,Y Eau de Parfum Limited Edition image 2,
y-eau-de-parfum-limited-edition,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1635847421955-db26af776e5d?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=marie-g-Qjdzsw-lBJ4-unsplash.jpg&w=1400,3,Y Eau de Parfum Limited Edition image 3,
y-eau-de-parfum-limited-edition,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1717154462649-e0c67fa0f556?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=harper-sunday-mtCh6Ny8LaU-unsplash.jpg&w=1400,4,Y Eau de Parfum Limited Edition image 4,
y-eau-de-parfum-limited-edition,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1712995518948-93c10327836b?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=laura-chouette--bNjKyrm9CM-unsplash.jpg&w=1400,5,Y Eau de Parfum Limited Edition image 5,
y-eau-de-parfum-refill,Y Eau de Parfum Refill,"<p><strong>Y Eau de Parfum Refill</strong> by Yves Saint Laurent is a popular mainstream cologne with strong buyer demand.</p><p>Fresh citrus opening, aromatic heart, and smooth amber/woody dry-down. Built for everyday wear, date nights, and special events with long-lasting projection.</p><p><strong>Why customers buy it:</strong> recognizable name, gift-friendly presentation, and versatile scent profile.</p><p><strong>Supplier check link:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Refill"">View supplier listing</a></p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8-034-YVES-10-6176,350,18,deny,manual,114.08,146.02,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum Refill image 1,active
y-eau-de-parfum-refill,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1635847421955-db26af776e5d?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=marie-g-Qjdzsw-lBJ4-unsplash.jpg&w=1400,2,Y Eau de Parfum Refill image 2,
y-eau-de-parfum-refill,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1717154462649-e0c67fa0f556?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=harper-sunday-mtCh6Ny8LaU-unsplash.jpg&w=1400,3,Y Eau de Parfum Refill image 3,
y-eau-de-parfum-refill,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1712995518948-93c10327836b?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=laura-chouette--bNjKyrm9CM-unsplash.jpg&w=1400,4,Y Eau de Parfum Refill image 4,
y-eau-de-parfum-refill,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1768025719875-48ed072f3084?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=tuaans-xsS6wfjFTcw-unsplash.jpg&w=1400,5,Y Eau de Parfum Refill image 5,
y-eau-de-parfum-duo-pack,Y Eau de Parfum Duo Pack,"<p><strong>Y Eau de Parfum Duo Pack</strong> by Yves Saint Laurent is a popular mainstream cologne with strong buyer demand.</p><p>Fresh citrus opening, aromatic heart, and smooth amber/woody dry-down. Built for everyday wear, date nights, and special events with long-lasting projection.</p><p><strong>Why customers buy it:</strong> recognizable name, gift-friendly presentation, and versatile scent profile.</p><p><strong>Supplier check link:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Duo+Pack"">View supplier listing</a></p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8-035-YVES-11-6176,350,13,deny,manual,204.60,261.89,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum Duo Pack image 1,active
y-eau-de-parfum-duo-pack,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1717154462649-e0c67fa0f556?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=harper-sunday-mtCh6Ny8LaU-unsplash.jpg&w=1400,2,Y Eau de Parfum Duo Pack image 2,
y-eau-de-parfum-duo-pack,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1712995518948-93c10327836b?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=laura-chouette--bNjKyrm9CM-unsplash.jpg&w=1400,3,Y Eau de Parfum Duo Pack image 3,
y-eau-de-parfum-duo-pack,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1768025719875-48ed072f3084?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=tuaans-xsS6wfjFTcw-unsplash.jpg&w=1400,4,Y Eau de Parfum Duo Pack image 4,
y-eau-de-parfum-duo-pack,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1669200141274-38ae8632a86a?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sticker-it-XlacyI9_9DI-unsplash.jpg&w=1400,5,Y Eau de Parfum Duo Pack image 5,
y-eau-de-parfum-collector-edition,Y Eau de Parfum Collector Edition,"<p><strong>Y Eau de Parfum Collector Edition</strong> by Yves Saint Laurent is a popular mainstream cologne with strong buyer demand.</p><p>Fresh citrus opening, aromatic heart, and smooth amber/woody dry-down. Built for everyday wear, date nights, and special events with long-lasting projection.</p><p><strong>Why customers buy it:</strong> recognizable name, gift-friendly presentation, and versatile scent profile.</p><p><strong>Supplier check link:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Collector+Edition"">View supplier listing</a></p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8-036-YVES-12-6176,350,13,deny,manual,166.16,212.68,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum Collector Edition image 1,active
y-eau-de-parfum-collector-edition,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1712995518948-93c10327836b?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=laura-chouette--bNjKyrm9CM-unsplash.jpg&w=1400,2,Y Eau de Parfum Collector Edition image 2,
y-eau-de-parfum-collector-edition,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1768025719875-48ed072f3084?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=tuaans-xsS6wfjFTcw-unsplash.jpg&w=1400,3,Y Eau de Parfum Collector Edition image 3,
y-eau-de-parfum-collector-edition,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1669200141274-38ae8632a86a?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sticker-it-XlacyI9_9DI-unsplash.jpg&w=1400,4,Y Eau de Parfum Collector Edition image 4,
y-eau-de-parfum-collector-edition,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1564644411635-5ec7c9aca726?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=21-swan-3C5ZfCLSGC4-unsplash.jpg&w=1400,5,Y Eau de Parfum Collector Edition image 5,
acqua-di-gio-eau-de-toilette-travel-spray-10ml,Acqua di Gio Eau de Toilette Travel Spray 10ml,"<p><strong>Acqua di Gio Eau de Toilette Travel Spray 10ml</strong> by Giorgio Armani is a popular mainstream cologne with strong buyer demand.</p><p>Fresh citrus opening, aromatic heart, and smooth amber/woody dry-down. Built for everyday wear, date nights, and special events with long-lasting projection.</p><p><strong>Why customers buy it:</strong> recognizable name, gift-friendly presentation, and versatile scent profile.</p><p><strong>Supplier check link:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+Travel+Spray+10ml"">View supplier listing</a></p>",Giorgio Armani,Cologne,"cologne,men,armani,mainstream",TRUE,Title,Default Title,DROP8-037-GIOR-01-2979,350,19,deny,manual,27.72,35.48,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,1,Acqua di Gio Eau de Toilette Travel Spray 10ml image 1,active
acqua-di-gio-eau-de-toilette-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1768025719875-48ed072f3084?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=tuaans-xsS6wfjFTcw-unsplash.jpg&w=1400,2,Acqua di Gio Eau de Toilette Travel Spray 10ml image 2,
acqua-di-gio-eau-de-toilette-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1669200141274-38ae8632a86a?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sticker-it-XlacyI9_9DI-unsplash.jpg&w=1400,3,Acqua di Gio Eau de Toilette Travel Spray 10ml image 3,
acqua-di-gio-eau-de-toilette-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1564644411635-5ec7c9aca726?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=21-swan-3C5ZfCLSGC4-unsplash.jpg&w=1400,4,Acqua di Gio Eau de Toilette Travel Spray 10ml image 4,
acqua-di-gio-eau-de-toilette-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1683401100111-40306e381429?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sanket-mishra-olwncwHENlQ-unsplash.jpg&w=1400,5,Acqua di Gio Eau de Toilette Travel Spray 10ml image 5,
acqua-di-gio-eau-de-toilette-30ml,Acqua di Gio Eau de Toilette 30ml,"<p><strong>Acqua di Gio Eau de Toilette 30ml</strong> by Giorgio Armani is a popular mainstream cologne with strong buyer demand.</p><p>Fresh citrus opening, aromatic heart, and smooth amber/woody dry-down. Built for everyday wear, date nights, and special events with long-lasting projection.</p><p><strong>Why customers buy it:</strong> recognizable name, gift-friendly presentation, and versatile scent profile.</p><p><strong>Supplier check link:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+30ml"">View supplier listing</a></p>",Giorgio Armani,Cologne,"cologne,men,armani,mainstream",TRUE,Title,Default Title,DROP8-038-GIOR-02-2979,350,24,deny,manual,51.48,65.89,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,1,Acqua di Gio Eau de Toilette 30ml image 1,active
acqua-di-gio-eau-de-toilette-30ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1669200141274-38ae8632a86a?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sticker-it-XlacyI9_9DI-unsplash.jpg&w=1400,2,Acqua di Gio Eau de Toilette 30ml image 2,
acqua-di-gio-eau-de-toilette-30ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1564644411635-5ec7c9aca726?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=21-swan-3C5ZfCLSGC4-unsplash.jpg&w=1400,3,Acqua di Gio Eau de Toilette 30ml image 3,
acqua-di-gio-eau-de-toilette-30ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1683401100111-40306e381429?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=sanket-mishra-olwncwHENlQ-unsplash.jpg&w=1400,4,Acqua di Gio Eau de Toilette 30ml image 4,
acqua-di-gio-eau-de-toilette-30ml,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1623607037050-ac8e7cce86c6?ixlib=rb-4.1.0&q=85&fm=jpg&crop=entropy&cs=srgb&dl=tron-le--eYFABw8b0c-unsplash.jpg&w=1400,5,Acqua di Gio Eau de Toilette 30ml image 5,
