SKU,Title,Description,Price,Compare-at price,Inventory quantity,Product image URL,Additional image URLs,Status,Tags,Vendor,Product type,Requires shipping,Weight (lb),Shipping details,Source URL
ADDONLY-SB-DROP7-036-018740,Bonding Technology Lightener Tub 16 oz,"Reduces damage and breakage compared to standard lightener Cruelty free*, Vegan, Phthalate free, and Paraben free Protects & hydrates hair bonds Maintains integrity of the hair For all hair types & textures Available in 1oz or 16oz *Finished product not tested on animals. bondbar Bonding Technology Lightener is an innovative formula designed to protect and hydrate hair bonds during the lightening process. Compared to traditional lighteners, this on- and off-scalp powder formula reduces the potential for damage and maintains the integrity of all hair types and textures. This product is formulated to be Vegan, Cruelty-Free*, Phthalate-Free and Paraben-Free. To reduce breakage, add bondbar Bonding Booster to the bondbar Bonding Technology Lightener mixture, and follow processing with bondbar Bonding Recovery. To improve combability on wet hair, add bondbar Bonding Booster to the bondbar Bonding Technology Lightener mixture, and follow processing with bondbar Bonding Recovery. For best results, use with bondbar Creme Developer at a 1:2 ratio. *Finished product not tested on animals Brand: bondbar. Shipping: Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: Yes; carrier-calculated shipping at checkout. Source: https://www.sallybeauty.com/hair-color/other-products-and-applications/bleach-and-lightener/bonding-technology-lightener-tub-16-oz/SBS-018740.html",25.49,31.86,500,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw364c34f8/images/large/SBS-018740.jpg?sw=750&sh=750&sfrm=png,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw364c34f8/images/large/SBS-018740.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwa0f3998d/images/large/SBS-018740-1.jpg?sw=750&sh=750&sfrm=png | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwa0f3998d/images/large/SBS-018740-1.png?sw=650&sh=650,active,"sallybeauty,drop7,other-products-and-applications-bleach-lightener",bondbar,Other Products and Applications / Bleach & Lightener,TRUE,1.0,Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: Yes; carrier-calculated shipping at checkout.,https://www.sallybeauty.com/hair-color/other-products-and-applications/bleach-and-lightener/bonding-technology-lightener-tub-16-oz/SBS-018740.html
ADDONLY-SB-DROP7-037-124187,Value Size Creme Lightener,"For dimensional highlights or an all-over blonde look Superior conditioning while lightening Lifts up to 8 levels in one step Lightens for gray blending NEW AGEbeautiful Creme Lightener evenly lifts up to 8 levels. It’s the first anti-aging creme lightener with a Keratin and Silk Protein formula to provide extra conditioning. The result is beautiful, dimensional highlights or an all-over bright blonde look, for hair that’s also visibly shinier and better-conditioned. A healthy scalp is the foundation for healthy hair. Scalp sebum decreases by 50% as we age, causing the scalp and hair to become dry and dull. Hair experiences five other signs of aging. It loses volume, manageability, color, moisture, and shine. AGEbeautiful Creme Lightener is the first lightener developed to fight all five signs of aging hair with nourishing Keratin and Silk Protein. It's lightening technology helps replenish hair with the essential components lost with aging. The AGEbeautiful Creme Lightener formula evenly lifts and lightens for gray blending while also conditioning. ZOTOS PROFESSIONAL CONTACT INFORMATION Our Zotos Professional Stylists are currently available to answer product and technical questions and provide personal hair recommendations for our hair color, hair care, styling and perm collections. CALL US For consumer questions, comments and additional information, please contact our hotline at: 1-800-242-9283 x7859. HOURS OF OPERATION: October through the end of May: 9:00am – 8:00pm EST Monday through Friday June through end of September: 8:30am – 8:00pm EST Monday through Thursday 8:30am – 5:00pm EST Friday Brand: AGEbeautiful. Shipping: Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: Yes; carrier-calculated shipping at checkout. Source: https://www.sallybeauty.com/hair-color/other-products-and-applications/bleach-and-lightener/value-size-creme-lightener/SBS-124187.html",19.79,24.74,1,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw6829b030/images/large/SBS-124187-1.jpg?sw=750&sh=750&sfrm=png,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw6829b030/images/large/SBS-124187-1.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwe4bf8911/images/large/SBS-124187.jpg?sw=750&sh=750&sfrm=png | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwe4bf8911/images/large/SBS-124187.png?sw=650&sh=650,active,"sallybeauty,drop7,other-products-and-applications-bleach-lightener",AGEbeautiful,Other Products and Applications / Bleach & Lightener,TRUE,,Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: Yes; carrier-calculated shipping at checkout.,https://www.sallybeauty.com/hair-color/other-products-and-applications/bleach-and-lightener/value-size-creme-lightener/SBS-124187.html
ADDONLY-SB-DROP7-038-018926,Cooling Ash Bonding Toner Demi-Permanent Hair Color,"Cruelty-Free*, Vegan, Mineral Oil-free, Petrolatum-free, Gluten-free, Phthalate-Free, & Paraben-Free Strengthening & Conditioning For all hair types & textures Built-In Bonding *Finished product not tested on animals bondbar is a bond building repair system that helps to protect, strengthen, and hydrate hair. bondbar Bonding Toner and bondbar Bonding High Gloss Clear are demi-permanent creme formulas that provide a range of shades with built-in bonding for a new level of strengthening and conditioning from the toning process. The four Bonding Toner shades are great for neutralizing unwanted tones, while the Bonding High Gloss Clear can be used for diluting and customizing your shade, as well as adding a gloss finish. This unique formula protects and hydrates broken bonds in hair during the toning process, and is formulated to be Vegan, Cruelty-Free*, Phthalate-Free, Paraben-Free, Mineral Oil-Free, Petrolatum-Free and Gluten-Free. Paper packaging can be recycled, color tube is made with 100% recycled aluminum. Using a regimen of bondbar Toner, bondbar Bonding Booster, and bondbar Bonding Recovery provides up to 47% better combability on wet hair compared to untreated bleached hair, as well as up to 22% less breakage compared to standard toner. For best results, use Bonding Toner shades with bondbar Creme Activator at a 1:2 ratio. For diluting your shade, pair Bonding High Gloss Clear with bondbar Creme Activator at a 1:2 ratio. For shine only, pair Bonding High Gloss Clear with bondbar Creme Activator at a 1:1 ratio. *Finished product not tested on animals Brand: bondbar. Shipping: Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout. Source: https://www.sallybeauty.com/hair-color/other-products-and-applications/toner/cooling-ash-bonding-toner/SBS-018926.html",12.99,16.24,500,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw04f1fbc6/images/large/SBS-018926.jpg?sw=750&sh=750&sfrm=png,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw04f1fbc6/images/large/SBS-018926.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw2ccd55a4/images/large/SBS-018926-4.jpg?sw=750&sh=750&sfrm=png | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw2ccd55a4/images/large/SBS-018926-4.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw86ea20c8/images/large/SBS-018926-2.jpg?sw=750&sh=750&sfrm=png,active,"sallybeauty,drop7,other-products-and-applications-toner",bondbar,Other Products and Applications / Toner,TRUE,,Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout.,https://www.sallybeauty.com/hair-color/other-products-and-applications/toner/cooling-ash-bonding-toner/SBS-018926.html
ADDONLY-SB-DROP7-039-405017,Absolute Perfection Booster Step 1,"Absolute Perfection + Absolute Color Sealer = Enhanced results Repairs and helps to generate new bonds for stronger hair Reduces dryness during chemical services Restores moisture and reduces breakage ion Color Brilliance Absolute Perfection repairs and helps to generate new bonds for stronger hair. ion Absolute Perfection Booster can be added to any hair color or lightener to revitalize hair strength while instantly helping to repair and smooth the surface of the hair. “This product gives me the confidence that I am able to safely do my hair color at home, without damage, without breakage. It’s my hair color insurance policy” - Stacey Jones, Serving Red Salon Brand: ion Color Brilliance. Shipping: Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout. Source: https://www.sallybeauty.com/hair-color/other-products-and-applications/fillers-and-additives/absolute-perfection-booster-step-1/SBS-405017.html",2.69,3.36,500,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw4928f5e7/images/large/SBS-405017-1.jpg?sw=750&sh=750&sfrm=png,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw4928f5e7/images/large/SBS-405017-1.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw9d2467b1/images/large/SBS-405017-3.jpg?sw=750&sh=750&sfrm=png | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw9d2467b1/images/large/SBS-405017-3.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwd1442fd4/images/large/SBS-405017.jpg?sw=750&sh=750&sfrm=png,active,"sallybeauty,drop7,other-products-and-applications-fillers-additives",ion Color Brilliance,Other Products and Applications / Fillers & Additives,TRUE,,Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout.,https://www.sallybeauty.com/hair-color/other-products-and-applications/fillers-and-additives/absolute-perfection-booster-step-1/SBS-405017.html
ADDONLY-SB-DROP7-040-004783,"Bleach, Please Complete Lightening Kit","Infused with Castor Oil, Mango Seed Butter, Cocoa, Sunflower Oil, Acaí & Papaya Contains POLYCARE SPLIT THERAPY, repairs damaged cuticles & split ends Bleach, Please is 100% cruelty-free and vegan Lifts up to 8 levels Vegetable based Complete Hair Lightening Kit Cream Bleach + Developer + Gloves Brand: Arctic Fox. Shipping: Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: Yes; carrier-calculated shipping at checkout. Source: https://www.sallybeauty.com/hair-color/other-products-and-applications/bleach-and-lightener/bleach-please-complete-lightening-kit/SBS-004783.html",19.99,24.99,500,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw17233ad6/images/large/SBS-004783-4.jpg?sw=750&sh=750&sfrm=png,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw17233ad6/images/large/SBS-004783-4.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw57e6fd32/images/large/SBS-004783-2.jpg?sw=750&sh=750&sfrm=png | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw57e6fd32/images/large/SBS-004783-2.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw641fbdee/images/large/SBS-004783-5.jpg?sw=750&sh=750&sfrm=png,active,"sallybeauty,drop7,other-products-and-applications-bleach-lightener",Arctic Fox,Other Products and Applications / Bleach & Lightener,TRUE,,Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: Yes; carrier-calculated shipping at checkout.,https://www.sallybeauty.com/hair-color/other-products-and-applications/bleach-and-lightener/bleach-please-complete-lightening-kit/SBS-004783.html
ADDONLY-SB-DROP7-041-019367,1B Blue Black Permanent Liqui-Crème Hair Color,"Formulated with Coconut Oil and our signature Triple Plant-Milk blend, leaving hair soft and silky smooth 87%-92% naturally-derived formulas, depending on the shade Rich and vibrant color that lasts 8 weeks 100% gray coverage Salon-quality results at home No drip liqui-creme formula is gentle on hair and scalp Tropical fruity fragrance Experience a new world of hair color with Better Natured, the professional, vegan solution for gorgeous, radiant hair that’s fueled by Good. Clean. Fun. Whether you’re new to coloring your hair or a seasoned pro, our permanent hair color provides salon quality results at home that last up to 8 weeks. Covers roots and grays in under an hour…94% of women who tried it agree that the gray coverage is impeccable! The Better Natured liqui-crème formula is infused with our signature Triple Plant-Milk blend of nourishing Coconut Milk, Tahitian Palm Milk and Orchid Milk for high-performance conditioning and brilliant shine. It’s gentle on the hair and scalp and adds rich, vibrant dimension to hair color. Better Natured Permanent Hair Color shades range between 87%-92% naturally-derived, depending on the shade. We use the Global ISO Standard 16128 which defines naturally-derived as a plant or mineral derived material and water which is found in nature and has undergone limited processing. Need Support? We’re here for you! Better Natured Customer Service is available: Monday - Friday 9:00am – 5:00pm EST Saturday 9:00am – 12:00pm EST Call or Text: 1-800-242-9283 Email: hello@betternatured.com Will respond to emails within 24 hours or by the next business day. Brand: Better Natured. Shipping: Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout. Source: https://www.sallybeauty.com/hair-color/shop-by-type/permanent-hair-color/1b-blue-black-permanent-liqui-cr%C3%A8me-hair-color/SBS-019367.html",13.19,16.49,4,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw28c3fdf7/images/large/SBS-019367.jpg?sw=750&sh=750&sfrm=png,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw28c3fdf7/images/large/SBS-019367.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw4015a9fe/images/large/SBS-019367-3.jpg?sw=750&sh=750&sfrm=png | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw4015a9fe/images/large/SBS-019367-3.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwb46d8b7d/images/large/SBS-019367-1.jpg?sw=750&sh=750&sfrm=png,active,"sallybeauty,drop7,shop-by-type-permanent-hair-color",Better Natured,Shop by Type / Permanent Hair Color,TRUE,,Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout.,https://www.sallybeauty.com/hair-color/shop-by-type/permanent-hair-color/1b-blue-black-permanent-liqui-cr%C3%A8me-hair-color/SBS-019367.html
ADDONLY-SB-DROP7-042-019361,5RR Intense Red Permanent Liqui-Crème Hair Color,"Formulated with Coconut Oil and our signature Triple Plant-Milk blend, leaving hair soft and silky smooth 87%-92% naturally-derived formulas, depending on the shade Rich and vibrant color that lasts 8 weeks 100% gray coverage Salon-quality results at home No drip liqui-creme formula is gentle on hair and scalp Tropical fruity fragrance Experience a new world of hair color with Better Natured, the professional, vegan solution for gorgeous, radiant hair that’s fueled by Good. Clean. Fun. Whether you’re new to coloring your hair or a seasoned pro, our permanent hair color provides salon quality results at home that last up to 8 weeks. Covers roots and grays in under an hour…94% of women who tried it agree that the gray coverage is impeccable! The Better Natured liqui-crème formula is infused with our signature Triple Plant-Milk blend of nourishing Coconut Milk, Tahitian Palm Milk and Orchid Milk for high-performance conditioning and brilliant shine. It’s gentle on the hair and scalp and adds rich, vibrant dimension to hair color. Better Natured Permanent Hair Color shades range between 87%-92% naturally-derived, depending on the shade. We use the Global ISO Standard 16128 which defines naturally-derived as a plant or mineral derived material and water which is found in nature and has undergone limited processing. Need Support? We’re here for you! Better Natured Customer Service is available: Monday - Friday 9:00am – 5:00pm EST Saturday 9:00am – 12:00pm EST Call or Text: 1-800-242-9283 Email: hello@betternatured.com Will respond to emails within 24 hours or by the next business day. Brand: Better Natured. Shipping: Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout. Source: https://www.sallybeauty.com/hair-color/shop-by-type/permanent-hair-color/5rr-intense-red-permanent-liqui-cr%C3%A8me-hair-color/SBS-019361.html",13.19,16.49,2,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw5025be6a/images/large/SBS-019361-1.jpg?sw=750&sh=750&sfrm=png,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw5025be6a/images/large/SBS-019361-1.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw78a0de48/images/large/SBS-019361-3.jpg?sw=750&sh=750&sfrm=png | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw78a0de48/images/large/SBS-019361-3.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw8da28127/images/large/SBS-019361.jpg?sw=750&sh=750&sfrm=png,active,"sallybeauty,drop7,shop-by-type-permanent-hair-color",Better Natured,Shop by Type / Permanent Hair Color,TRUE,,Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout.,https://www.sallybeauty.com/hair-color/shop-by-type/permanent-hair-color/5rr-intense-red-permanent-liqui-cr%C3%A8me-hair-color/SBS-019361.html
ADDONLY-SB-DROP7-043-500269,Intense Red Permanent Creme Hair Color,"Developed to lift dark hair in one single step, without brassiness Rich, smooth creme formula conditions and penetrates hair Breakthrough technology lifts hair 3-4 levels Intense, long-lasting color L'Oreal Excellence HiColor Permanent Hair Color is the first permanent hair color specifically created for dark hair (black to medium brown). Specifically developed to lift dark hair in one single step, without brassiness. This breakthrough technology lifts hair 3-4 levels. A strong lifting and toning action neutralizes unwanted orange tones, then deposits the shade of your choice. L'Oreal Excellence HiColor Permanent Hair Color's rich, smooth creme formula conditions and penetrates hair for intense, long-lasting color. True-to-shade color resists fading and has a quick processing time of only thirty minutes. No pre-lightening required. The end result is intense, long-lasting color. L’Oreal Help Line: (800) 345-5014. 9AM - 5PM EST, Monday-Friday Brand: L'Oreal Technique Excellence. Shipping: Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout. Source: https://www.sallybeauty.com/hair-color/shop-by-color/red-hair-color/intense-red-permanent-creme-hair-color/SBS-500269.html",13.19,16.49,500,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw385ba41a/images/large/SBS-500269-3.jpg?sw=750&sh=750&sfrm=png,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw385ba41a/images/large/SBS-500269-3.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw4af36515/images/large/SBS-500269-4.jpg?sw=750&sh=750&sfrm=png | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw4af36515/images/large/SBS-500269-4.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw6fd515fb/images/large/SBS-500269-2.jpg?sw=750&sh=750&sfrm=png,active,"sallybeauty,drop7,shop-by-color-red-hair-color",L'Oreal Technique Excellence,Shop by Color / Red Hair Color,TRUE,,Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout.,https://www.sallybeauty.com/hair-color/shop-by-color/red-hair-color/intense-red-permanent-creme-hair-color/SBS-500269.html
ADDONLY-SB-DROP7-044-405602,Permanent Brights Creme Hair Color Garnet,"Permanent, vibrant, and contemporary colors Crème consistency provides easy application Use on pre-lightened or highlighted hair Vegan & Cruelty-Free Product not tested on animals Permanent brights provide bold, contemporary color that lasts. Unlock your hair’s true potential with ion’s cutting-edge, salon-quality color science and bring home vibrancy like never before. ion Hair Color’s superior quality, proprietary blends are formulated in Italy by our expert team of chemists to deliver unparalleled results. ion's unique system combines the finest quality natural and exotic ingredients with powerful high-tech compounds to achieve exquisite, brilliant color with superior gray coverage. ion Hair Color science relies on the power of micro-pigmentation— ion's microscopic pigment molecules oxidize slower, allowing them to penetrate deep into the cortex of each hair strand for long-lasting, fade-resistant color. Brand: ion Color Brilliance. Shipping: Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout. Source: https://www.sallybeauty.com/hair-color/shop-by-color/red-hair-color/permanent-brights-creme-hair-color-garnet/SBS-405602.html",9.99,12.49,500,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw4a26acd8/images/large/SBS-405602-1.jpg?sw=750&sh=750&sfrm=png,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw4a26acd8/images/large/SBS-405602-1.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwabb0e26a/images/large/SBS-405602.jpg?sw=750&sh=750&sfrm=png | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwabb0e26a/images/large/SBS-405602.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwac925357/images/large/SBS-405602-2.jpg?sw=750&sh=750&sfrm=png,active,"sallybeauty,drop7,shop-by-color-red-hair-color",ion Color Brilliance,Shop by Color / Red Hair Color,TRUE,,Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout.,https://www.sallybeauty.com/hair-color/shop-by-color/red-hair-color/permanent-brights-creme-hair-color-garnet/SBS-405602.html
ADDONLY-SB-DROP7-045-005973,Semi-Permanent Hair Color Paradox,"No PPD No Peroxide No Ammonia No Developer required Vegan & Cruelty-Free Proudly Made in the United States Suavecita Semi-Permanent Hair Color is a direct dye cream formula that does not require a developer. Feel good about adding a pop of color to your pre-lightened hair with this conditioner based, vegan and cruelty-free, long-lasting, semi-permanent color line. Continue to be the artist you are and create your masterpiece using these shades. Brand: Suavecito Suavecita. Shipping: Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout. Source: https://www.sallybeauty.com/hair-color/shop-by-type/semi-permanent-hair-color/semi-permanent-hair-color-paradox/SBS-005973.html",8.79,10.99,1,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw3c3892b9/images/large/SBS-005973-4.jpg?sw=750&sh=750&sfrm=png,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw3c3892b9/images/large/SBS-005973-4.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw79dcedb2/images/large/SBS-005973-3.jpg?sw=750&sh=750&sfrm=png | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw79dcedb2/images/large/SBS-005973-3.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwcaed0380/images/large/SBS-005973-2.jpg?sw=750&sh=750&sfrm=png,active,"sallybeauty,drop7,shop-by-type-semi-permanent-hair-color",Suavecito Suavecita,Shop by Type / Semi-Permanent Hair Color,TRUE,,Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout.,https://www.sallybeauty.com/hair-color/shop-by-type/semi-permanent-hair-color/semi-permanent-hair-color-paradox/SBS-005973.html
ADDONLY-SB-DROP7-046-009577,B44W Intense Red Semi Permanent Moisturizing Hair Color,"Zero damage, moisturizing hair color for any hair type Revitalizes hair with a rich, indulgent color boost Gentle enough to use immediately after relaxing Enriched with Aloe Vera and Jojoba Oil Leaves hair feeling moisturized Blends gray Semi-Permanent Moisturizing Hair Color is fortified with aloe vera, jojoba and vitamin E for long-lasting, deep conditioning results and fade-resistance. Get rich, natural-looking color with luminous shine. Clairol Professional Help Line: 1-800-221-4900 Hotlines are open from 8:30am to 8:30pm Monday – Friday and 9:00am – 6:00pm Saturday & Sunday EASTERN TIME. Brand: Clairol Professional Beautiful Collection. Shipping: Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout. Source: https://www.sallybeauty.com/hair-color/shop-by-type/semi-permanent-hair-color/b44w-intense-red-semi-permanent-moisturizing-hair-color/SBS-009577.html",11.49,14.36,286,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw26d14176/images/large/SBS-009577-5.jpg?sw=750&sh=750&sfrm=png,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw26d14176/images/large/SBS-009577-5.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw3df6dd40/images/large/SBS-009577.jpg?sw=750&sh=750&sfrm=png | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw3df6dd40/images/large/SBS-009577.png?sw=650&sh=650 | https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw5101b377/images/large/SBS-009577-2.jpg?sw=750&sh=750&sfrm=png,active,"sallybeauty,drop7,shop-by-type-semi-permanent-hair-color",Clairol Professional Beautiful Collection,Shop by Type / Semi-Permanent Hair Color,TRUE,,Requires shipping: Yes; Ship-to-home eligible: Yes; Hazmat restriction: No; carrier-calculated shipping at checkout.,https://www.sallybeauty.com/hair-color/shop-by-type/semi-permanent-hair-color/b44w-intense-red-semi-permanent-moisturizing-hair-color/SBS-009577.html
