SKU,Title,URL handle,Description,Price,Compare-at price,Inventory quantity,Product image URL,Status,Tags
EAR-00022,Premium Black Earrings 022,premium-black-earrings-022,Premium earrings in black finish. Fashion-forward style for daily wear and gifting.,29.08,39.26,30,https://picsum.photos/seed/ear-00022/1200/1200,active,"earrings,jewelry"
EAR-00023,Slim Steel Earrings 023,slim-steel-earrings-023,Slim earrings in steel finish. Fashion-forward style for daily wear and gifting.,29.99,40.49,31,https://picsum.photos/seed/ear-00023/1200/1200,active,"earrings,jewelry"
EAR-00024,Bold Titanium Earrings 024,bold-titanium-earrings-024,Bold earrings in titanium finish. Fashion-forward style for daily wear and gifting.,30.90,41.71,32,https://picsum.photos/seed/ear-00024/1200/1200,active,"earrings,jewelry"
EAR-00025,Classic Silver Earrings 025,classic-silver-earrings-025,Classic earrings in silver finish. Fashion-forward style for daily wear and gifting.,31.81,42.94,33,https://picsum.photos/seed/ear-00025/1200/1200,active,"earrings,jewelry"
EAR-00026,Minimal Gold Earrings 026,minimal-gold-earrings-026,Minimal earrings in gold finish. Fashion-forward style for daily wear and gifting.,32.72,44.17,34,https://picsum.photos/seed/ear-00026/1200/1200,active,"earrings,jewelry"
EAR-00027,Modern Rose Gold Earrings 027,modern-rose-gold-earrings-027,Modern earrings in rose gold finish. Fashion-forward style for daily wear and gifting.,33.63,45.40,35,https://picsum.photos/seed/ear-00027/1200/1200,active,"earrings,jewelry"
EAR-00028,Luxury Black Earrings 028,luxury-black-earrings-028,Luxury earrings in black finish. Fashion-forward style for daily wear and gifting.,34.54,46.62,36,https://picsum.photos/seed/ear-00028/1200/1200,active,"earrings,jewelry"
EAR-00029,Everyday Steel Earrings 029,everyday-steel-earrings-029,Everyday earrings in steel finish. Fashion-forward style for daily wear and gifting.,35.44,47.85,37,https://picsum.photos/seed/ear-00029/1200/1200,active,"earrings,jewelry"
EAR-00030,Premium Titanium Earrings 030,premium-titanium-earrings-030,Premium earrings in titanium finish. Fashion-forward style for daily wear and gifting.,36.35,49.08,38,https://picsum.photos/seed/ear-00030/1200/1200,active,"earrings,jewelry"
EAR-00031,Slim Silver Earrings 031,slim-silver-earrings-031,Slim earrings in silver finish. Fashion-forward style for daily wear and gifting.,37.26,50.30,39,https://picsum.photos/seed/ear-00031/1200/1200,active,"earrings,jewelry"
EAR-00032,Bold Gold Earrings 032,bold-gold-earrings-032,Bold earrings in gold finish. Fashion-forward style for daily wear and gifting.,38.17,51.53,40,https://picsum.photos/seed/ear-00032/1200/1200,active,"earrings,jewelry"
EAR-00033,Classic Rose Gold Earrings 033,classic-rose-gold-earrings-033,Classic earrings in rose gold finish. Fashion-forward style for daily wear and gifting.,39.08,52.76,41,https://picsum.photos/seed/ear-00033/1200/1200,active,"earrings,jewelry"
EAR-00034,Minimal Black Earrings 034,minimal-black-earrings-034,Minimal earrings in black finish. Fashion-forward style for daily wear and gifting.,39.99,53.99,42,https://picsum.photos/seed/ear-00034/1200/1200,active,"earrings,jewelry"
EAR-00035,Modern Steel Earrings 035,modern-steel-earrings-035,Modern earrings in steel finish. Fashion-forward style for daily wear and gifting.,40.90,55.21,43,https://picsum.photos/seed/ear-00035/1200/1200,active,"earrings,jewelry"
EAR-00036,Luxury Titanium Earrings 036,luxury-titanium-earrings-036,Luxury earrings in titanium finish. Fashion-forward style for daily wear and gifting.,41.81,56.44,44,https://picsum.photos/seed/ear-00036/1200/1200,active,"earrings,jewelry"
EAR-00037,Everyday Silver Earrings 037,everyday-silver-earrings-037,Everyday earrings in silver finish. Fashion-forward style for daily wear and gifting.,42.72,57.67,45,https://picsum.photos/seed/ear-00037/1200/1200,active,"earrings,jewelry"
EAR-00038,Premium Gold Earrings 038,premium-gold-earrings-038,Premium earrings in gold finish. Fashion-forward style for daily wear and gifting.,43.63,58.90,46,https://picsum.photos/seed/ear-00038/1200/1200,active,"earrings,jewelry"
EAR-00039,Slim Rose Gold Earrings 039,slim-rose-gold-earrings-039,Slim earrings in rose gold finish. Fashion-forward style for daily wear and gifting.,44.54,60.12,47,https://picsum.photos/seed/ear-00039/1200/1200,active,"earrings,jewelry"
EAR-00040,Bold Black Earrings 040,bold-black-earrings-040,Bold earrings in black finish. Fashion-forward style for daily wear and gifting.,45.44,61.35,48,https://picsum.photos/seed/ear-00040/1200/1200,active,"earrings,jewelry"
EAR-00041,Classic Steel Earrings 041,classic-steel-earrings-041,Classic earrings in steel finish. Fashion-forward style for daily wear and gifting.,46.35,62.58,49,https://picsum.photos/seed/ear-00041/1200/1200,active,"earrings,jewelry"
EAR-00042,Minimal Titanium Earrings 042,minimal-titanium-earrings-042,Minimal earrings in titanium finish. Fashion-forward style for daily wear and gifting.,47.26,63.80,50,https://picsum.photos/seed/ear-00042/1200/1200,active,"earrings,jewelry"
EAR-00043,Modern Silver Earrings 043,modern-silver-earrings-043,Modern earrings in silver finish. Fashion-forward style for daily wear and gifting.,48.17,65.03,51,https://picsum.photos/seed/ear-00043/1200/1200,active,"earrings,jewelry"
EAR-00044,Luxury Gold Earrings 044,luxury-gold-earrings-044,Luxury earrings in gold finish. Fashion-forward style for daily wear and gifting.,49.08,66.26,52,https://picsum.photos/seed/ear-00044/1200/1200,active,"earrings,jewelry"
EAR-00045,Everyday Rose Gold Earrings 045,everyday-rose-gold-earrings-045,Everyday earrings in rose gold finish. Fashion-forward style for daily wear and gifting.,49.99,67.49,53,https://picsum.photos/seed/ear-00045/1200/1200,active,"earrings,jewelry"
CHAIN-00001,Classic Silver Chain 001,classic-silver-chain-001,Classic chain in silver finish. Fashion-forward style for daily wear and gifting.,18.99,25.64,9,https://picsum.photos/seed/chain-00001/1200/1200,active,"chain,jewelry,men"
CHAIN-00002,Minimal Gold Chain 002,minimal-gold-chain-002,Minimal chain in gold finish. Fashion-forward style for daily wear and gifting.,21.78,29.41,10,https://picsum.photos/seed/chain-00002/1200/1200,active,"chain,jewelry,men"
CHAIN-00003,Modern Rose Gold Chain 003,modern-rose-gold-chain-003,Modern chain in rose gold finish. Fashion-forward style for daily wear and gifting.,24.58,33.18,11,https://picsum.photos/seed/chain-00003/1200/1200,active,"chain,jewelry,men"
CHAIN-00004,Luxury Black Chain 004,luxury-black-chain-004,Luxury chain in black finish. Fashion-forward style for daily wear and gifting.,27.37,36.95,12,https://picsum.photos/seed/chain-00004/1200/1200,active,"chain,jewelry,men"
CHAIN-00005,Everyday Steel Chain 005,everyday-steel-chain-005,Everyday chain in steel finish. Fashion-forward style for daily wear and gifting.,30.16,40.72,13,https://picsum.photos/seed/chain-00005/1200/1200,active,"chain,jewelry,men"
CHAIN-00006,Premium Titanium Chain 006,premium-titanium-chain-006,Premium chain in titanium finish. Fashion-forward style for daily wear and gifting.,32.96,44.49,14,https://picsum.photos/seed/chain-00006/1200/1200,active,"chain,jewelry,men"
CHAIN-00007,Slim Silver Chain 007,slim-silver-chain-007,Slim chain in silver finish. Fashion-forward style for daily wear and gifting.,35.75,48.26,15,https://picsum.photos/seed/chain-00007/1200/1200,active,"chain,jewelry,men"
CHAIN-00008,Bold Gold Chain 008,bold-gold-chain-008,Bold chain in gold finish. Fashion-forward style for daily wear and gifting.,38.54,52.03,16,https://picsum.photos/seed/chain-00008/1200/1200,active,"chain,jewelry,men"
CHAIN-00009,Classic Rose Gold Chain 009,classic-rose-gold-chain-009,Classic chain in rose gold finish. Fashion-forward style for daily wear and gifting.,41.33,55.80,17,https://picsum.photos/seed/chain-00009/1200/1200,active,"chain,jewelry,men"
CHAIN-00010,Minimal Black Chain 010,minimal-black-chain-010,Minimal chain in black finish. Fashion-forward style for daily wear and gifting.,44.13,59.57,18,https://picsum.photos/seed/chain-00010/1200/1200,active,"chain,jewelry,men"
CHAIN-00011,Modern Steel Chain 011,modern-steel-chain-011,Modern chain in steel finish. Fashion-forward style for daily wear and gifting.,46.92,63.34,19,https://picsum.photos/seed/chain-00011/1200/1200,active,"chain,jewelry,men"
CHAIN-00012,Luxury Titanium Chain 012,luxury-titanium-chain-012,Luxury chain in titanium finish. Fashion-forward style for daily wear and gifting.,49.71,67.11,20,https://picsum.photos/seed/chain-00012/1200/1200,active,"chain,jewelry,men"
CHAIN-00013,Everyday Silver Chain 013,everyday-silver-chain-013,Everyday chain in silver finish. Fashion-forward style for daily wear and gifting.,52.51,70.88,21,https://picsum.photos/seed/chain-00013/1200/1200,active,"chain,jewelry,men"
CHAIN-00014,Premium Gold Chain 014,premium-gold-chain-014,Premium chain in gold finish. Fashion-forward style for daily wear and gifting.,55.30,74.66,22,https://picsum.photos/seed/chain-00014/1200/1200,active,"chain,jewelry,men"
CHAIN-00015,Slim Rose Gold Chain 015,slim-rose-gold-chain-015,Slim chain in rose gold finish. Fashion-forward style for daily wear and gifting.,58.09,78.43,23,https://picsum.photos/seed/chain-00015/1200/1200,active,"chain,jewelry,men"
CHAIN-00016,Bold Black Chain 016,bold-black-chain-016,Bold chain in black finish. Fashion-forward style for daily wear and gifting.,60.89,82.20,24,https://picsum.photos/seed/chain-00016/1200/1200,active,"chain,jewelry,men"
CHAIN-00017,Classic Steel Chain 017,classic-steel-chain-017,Classic chain in steel finish. Fashion-forward style for daily wear and gifting.,63.68,85.97,25,https://picsum.photos/seed/chain-00017/1200/1200,active,"chain,jewelry,men"
CHAIN-00018,Minimal Titanium Chain 018,minimal-titanium-chain-018,Minimal chain in titanium finish. Fashion-forward style for daily wear and gifting.,66.47,89.74,26,https://picsum.photos/seed/chain-00018/1200/1200,active,"chain,jewelry,men"
CHAIN-00019,Modern Silver Chain 019,modern-silver-chain-019,Modern chain in silver finish. Fashion-forward style for daily wear and gifting.,69.27,93.51,27,https://picsum.photos/seed/chain-00019/1200/1200,active,"chain,jewelry,men"
CHAIN-00020,Luxury Gold Chain 020,luxury-gold-chain-020,Luxury chain in gold finish. Fashion-forward style for daily wear and gifting.,72.06,97.28,28,https://picsum.photos/seed/chain-00020/1200/1200,active,"chain,jewelry,men"
CHAIN-00021,Everyday Rose Gold Chain 021,everyday-rose-gold-chain-021,Everyday chain in rose gold finish. Fashion-forward style for daily wear and gifting.,74.85,101.05,29,https://picsum.photos/seed/chain-00021/1200/1200,active,"chain,jewelry,men"
CHAIN-00022,Premium Black Chain 022,premium-black-chain-022,Premium chain in black finish. Fashion-forward style for daily wear and gifting.,77.65,104.82,30,https://picsum.photos/seed/chain-00022/1200/1200,active,"chain,jewelry,men"
CHAIN-00023,Slim Steel Chain 023,slim-steel-chain-023,Slim chain in steel finish. Fashion-forward style for daily wear and gifting.,80.44,108.59,31,https://picsum.photos/seed/chain-00023/1200/1200,active,"chain,jewelry,men"
CHAIN-00024,Bold Titanium Chain 024,bold-titanium-chain-024,Bold chain in titanium finish. Fashion-forward style for daily wear and gifting.,83.23,112.36,32,https://picsum.photos/seed/chain-00024/1200/1200,active,"chain,jewelry,men"
CHAIN-00025,Classic Silver Chain 025,classic-silver-chain-025,Classic chain in silver finish. Fashion-forward style for daily wear and gifting.,86.02,116.13,33,https://picsum.photos/seed/chain-00025/1200/1200,active,"chain,jewelry,men"
CHAIN-00026,Minimal Gold Chain 026,minimal-gold-chain-026,Minimal chain in gold finish. Fashion-forward style for daily wear and gifting.,88.82,119.90,34,https://picsum.photos/seed/chain-00026/1200/1200,active,"chain,jewelry,men"
CHAIN-00027,Modern Rose Gold Chain 027,modern-rose-gold-chain-027,Modern chain in rose gold finish. Fashion-forward style for daily wear and gifting.,91.61,123.67,35,https://picsum.photos/seed/chain-00027/1200/1200,active,"chain,jewelry,men"
CHAIN-00028,Luxury Black Chain 028,luxury-black-chain-028,Luxury chain in black finish. Fashion-forward style for daily wear and gifting.,94.40,127.45,36,https://picsum.photos/seed/chain-00028/1200/1200,active,"chain,jewelry,men"
CHAIN-00029,Everyday Steel Chain 029,everyday-steel-chain-029,Everyday chain in steel finish. Fashion-forward style for daily wear and gifting.,97.20,131.22,37,https://picsum.photos/seed/chain-00029/1200/1200,active,"chain,jewelry,men"
CHAIN-00030,Premium Titanium Chain 030,premium-titanium-chain-030,Premium chain in titanium finish. Fashion-forward style for daily wear and gifting.,99.99,134.99,38,https://picsum.photos/seed/chain-00030/1200/1200,active,"chain,jewelry,men"
