SKU,Title,URL handle,Description,Price,Compare-at price,Inventory quantity,Product image URL,Status,Tags
GTEE-00071,Bamboo Golf Tees Pack of 75 071,bamboo-golf-tees-pack-of-75-071,"Bamboo golf tees, pack of 75, designed for durability and consistent height.",7.89,10.65,101,https://picsum.photos/seed/gtee-00071/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00072,Plastic Golf Tees Pack of 100 072,plastic-golf-tees-pack-of-100-072,"Plastic golf tees, pack of 100, designed for durability and consistent height.",8.79,11.87,102,https://picsum.photos/seed/gtee-00072/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00073,Wooden Golf Tees Pack of 25 073,wooden-golf-tees-pack-of-25-073,"Wooden golf tees, pack of 25, designed for durability and consistent height.",9.69,13.08,103,https://picsum.photos/seed/gtee-00073/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00074,Biodegradable Golf Tees Pack of 50 074,biodegradable-golf-tees-pack-of-50-074,"Biodegradable golf tees, pack of 50, designed for durability and consistent height.",10.59,14.30,104,https://picsum.photos/seed/gtee-00074/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00075,Performance Golf Tees Pack of 75 075,performance-golf-tees-pack-of-75-075,"Performance golf tees, pack of 75, designed for durability and consistent height.",11.49,15.51,105,https://picsum.photos/seed/gtee-00075/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00076,Bamboo Golf Tees Pack of 100 076,bamboo-golf-tees-pack-of-100-076,"Bamboo golf tees, pack of 100, designed for durability and consistent height.",12.39,16.73,106,https://picsum.photos/seed/gtee-00076/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00077,Plastic Golf Tees Pack of 25 077,plastic-golf-tees-pack-of-25-077,"Plastic golf tees, pack of 25, designed for durability and consistent height.",13.29,17.94,107,https://picsum.photos/seed/gtee-00077/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00078,Wooden Golf Tees Pack of 50 078,wooden-golf-tees-pack-of-50-078,"Wooden golf tees, pack of 50, designed for durability and consistent height.",14.19,19.16,108,https://picsum.photos/seed/gtee-00078/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00079,Biodegradable Golf Tees Pack of 75 079,biodegradable-golf-tees-pack-of-75-079,"Biodegradable golf tees, pack of 75, designed for durability and consistent height.",15.09,20.37,109,https://picsum.photos/seed/gtee-00079/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00080,Performance Golf Tees Pack of 100 080,performance-golf-tees-pack-of-100-080,"Performance golf tees, pack of 100, designed for durability and consistent height.",6.99,9.44,110,https://picsum.photos/seed/gtee-00080/1200/1200,active,"golf,tees,accessories,golf-tee"
