SKU,Title,Description,Price,Compare-at price,Inventory quantity,Product image URL,Additional image URLs,Status,Tags
SET9-VRS-046-174784,Versace L'Homme Eau de Toilette - Travel Spray 10ml,"<p><strong>Versace L'Homme Eau de Toilette - Travel Spray 10ml</strong> by Versace is built for <strong>year-round</strong> wear with a vintage spicy leather profile.</p><p><strong>Fragrance notes:</strong> lemon, basil, patchouli, oakmoss, leather.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+L%27Homme+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+L%27Homme+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+L%27Homme+Eau+de+Toilette"">Perfume.com</a></p>",19.60,25.09,16,https://cdn.fragrancenet.com/images/photos/900x900/174784.jpg,https://cdn.fragrancenet.com/images/photos/600x600/174784.jpg | https://cdn.fragrancenet.com/images/photos/500x500/174784.jpg | https://cdn.fragrancenet.com/images/photos/300x300/174784.jpg | https://cdn.fragrancenet.com/images/photos/250x250/174784.jpg,active,"cologne,men,versace,set9,year-round,vintage-spicy-leather,stocksync-add-5img"
SET9-VRS-047-174784,Versace L'Homme Eau de Toilette - Eau de Toilette / Parfum 50ml,"<p><strong>Versace L'Homme Eau de Toilette - Eau de Toilette / Parfum 50ml</strong> by Versace is built for <strong>year-round</strong> wear with a vintage spicy leather profile.</p><p><strong>Fragrance notes:</strong> lemon, basil, patchouli, oakmoss, leather.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+L%27Homme+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+L%27Homme+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+L%27Homme+Eau+de+Toilette"">Perfume.com</a></p>",52.50,67.20,22,https://cdn.fragrancenet.com/images/photos/900x900/174784.jpg,https://cdn.fragrancenet.com/images/photos/600x600/174784.jpg | https://cdn.fragrancenet.com/images/photos/500x500/174784.jpg | https://cdn.fragrancenet.com/images/photos/300x300/174784.jpg | https://cdn.fragrancenet.com/images/photos/250x250/174784.jpg,active,"cologne,men,versace,set9,year-round,vintage-spicy-leather,stocksync-add-5img"
SET9-VRS-048-174784,Versace L'Homme Eau de Toilette - Eau de Toilette / Parfum 100ml,"<p><strong>Versace L'Homme Eau de Toilette - Eau de Toilette / Parfum 100ml</strong> by Versace is built for <strong>year-round</strong> wear with a vintage spicy leather profile.</p><p><strong>Fragrance notes:</strong> lemon, basil, patchouli, oakmoss, leather.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+L%27Homme+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+L%27Homme+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+L%27Homme+Eau+de+Toilette"">Perfume.com</a></p>",70.00,89.60,30,https://cdn.fragrancenet.com/images/photos/900x900/174784.jpg,https://cdn.fragrancenet.com/images/photos/600x600/174784.jpg | https://cdn.fragrancenet.com/images/photos/500x500/174784.jpg | https://cdn.fragrancenet.com/images/photos/300x300/174784.jpg | https://cdn.fragrancenet.com/images/photos/250x250/174784.jpg,active,"cologne,men,versace,set9,year-round,vintage-spicy-leather,stocksync-add-5img"
SET9-VRS-049-174784,Versace L'Homme Eau de Toilette - Large Bottle 150ml,"<p><strong>Versace L'Homme Eau de Toilette - Large Bottle 150ml</strong> by Versace is built for <strong>year-round</strong> wear with a vintage spicy leather profile.</p><p><strong>Fragrance notes:</strong> lemon, basil, patchouli, oakmoss, leather.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+L%27Homme+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+L%27Homme+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+L%27Homme+Eau+de+Toilette"">Perfume.com</a></p>",87.50,112.00,18,https://cdn.fragrancenet.com/images/photos/900x900/174784.jpg,https://cdn.fragrancenet.com/images/photos/600x600/174784.jpg | https://cdn.fragrancenet.com/images/photos/500x500/174784.jpg | https://cdn.fragrancenet.com/images/photos/300x300/174784.jpg | https://cdn.fragrancenet.com/images/photos/250x250/174784.jpg,active,"cologne,men,versace,set9,year-round,vintage-spicy-leather,stocksync-add-5img"
SET9-VRS-050-174784,Versace L'Homme Eau de Toilette - Gift Set,"<p><strong>Versace L'Homme Eau de Toilette - Gift Set</strong> by Versace is built for <strong>year-round</strong> wear with a vintage spicy leather profile.</p><p><strong>Fragrance notes:</strong> lemon, basil, patchouli, oakmoss, leather.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+L%27Homme+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+L%27Homme+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+L%27Homme+Eau+de+Toilette"">Perfume.com</a></p>",82.60,105.73,14,https://cdn.fragrancenet.com/images/photos/900x900/174784.jpg,https://cdn.fragrancenet.com/images/photos/600x600/174784.jpg | https://cdn.fragrancenet.com/images/photos/500x500/174784.jpg | https://cdn.fragrancenet.com/images/photos/300x300/174784.jpg | https://cdn.fragrancenet.com/images/photos/250x250/174784.jpg,active,"cologne,men,versace,set9,year-round,vintage-spicy-leather,stocksync-add-5img"
SET9-VRS-051-118108,Versace Blue Jeans Eau de Toilette - Travel Spray 10ml,"<p><strong>Versace Blue Jeans Eau de Toilette - Travel Spray 10ml</strong> by Versace is built for <strong>summer</strong> wear with a citrus lavender casual profile.</p><p><strong>Fragrance notes:</strong> bergamot, lavender, rosewood, vanilla, sandalwood.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Blue+Jeans+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Blue+Jeans+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Blue+Jeans+Eau+de+Toilette"">Perfume.com</a></p>",15.96,20.43,16,https://cdn.fragrancenet.com/images/photos/900x900/118108.jpg,https://cdn.fragrancenet.com/images/photos/600x600/118108.jpg | https://cdn.fragrancenet.com/images/photos/500x500/118108.jpg | https://cdn.fragrancenet.com/images/photos/300x300/118108.jpg | https://cdn.fragrancenet.com/images/photos/250x250/118108.jpg,active,"cologne,men,versace,set9,summer,citrus-lavender-casual,stocksync-add-5img"
SET9-VRS-052-118108,Versace Blue Jeans Eau de Toilette - Eau de Toilette / Parfum 50ml,"<p><strong>Versace Blue Jeans Eau de Toilette - Eau de Toilette / Parfum 50ml</strong> by Versace is built for <strong>summer</strong> wear with a citrus lavender casual profile.</p><p><strong>Fragrance notes:</strong> bergamot, lavender, rosewood, vanilla, sandalwood.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Blue+Jeans+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Blue+Jeans+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Blue+Jeans+Eau+de+Toilette"">Perfume.com</a></p>",42.75,54.72,22,https://cdn.fragrancenet.com/images/photos/900x900/118108.jpg,https://cdn.fragrancenet.com/images/photos/600x600/118108.jpg | https://cdn.fragrancenet.com/images/photos/500x500/118108.jpg | https://cdn.fragrancenet.com/images/photos/300x300/118108.jpg | https://cdn.fragrancenet.com/images/photos/250x250/118108.jpg,active,"cologne,men,versace,set9,summer,citrus-lavender-casual,stocksync-add-5img"
SET9-VRS-053-118108,Versace Blue Jeans Eau de Toilette - Eau de Toilette / Parfum 100ml,"<p><strong>Versace Blue Jeans Eau de Toilette - Eau de Toilette / Parfum 100ml</strong> by Versace is built for <strong>summer</strong> wear with a citrus lavender casual profile.</p><p><strong>Fragrance notes:</strong> bergamot, lavender, rosewood, vanilla, sandalwood.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Blue+Jeans+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Blue+Jeans+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Blue+Jeans+Eau+de+Toilette"">Perfume.com</a></p>",57.00,72.96,30,https://cdn.fragrancenet.com/images/photos/900x900/118108.jpg,https://cdn.fragrancenet.com/images/photos/600x600/118108.jpg | https://cdn.fragrancenet.com/images/photos/500x500/118108.jpg | https://cdn.fragrancenet.com/images/photos/300x300/118108.jpg | https://cdn.fragrancenet.com/images/photos/250x250/118108.jpg,active,"cologne,men,versace,set9,summer,citrus-lavender-casual,stocksync-add-5img"
SET9-VRS-054-118108,Versace Blue Jeans Eau de Toilette - Large Bottle 150ml,"<p><strong>Versace Blue Jeans Eau de Toilette - Large Bottle 150ml</strong> by Versace is built for <strong>summer</strong> wear with a citrus lavender casual profile.</p><p><strong>Fragrance notes:</strong> bergamot, lavender, rosewood, vanilla, sandalwood.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Blue+Jeans+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Blue+Jeans+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Blue+Jeans+Eau+de+Toilette"">Perfume.com</a></p>",71.25,91.20,18,https://cdn.fragrancenet.com/images/photos/900x900/118108.jpg,https://cdn.fragrancenet.com/images/photos/600x600/118108.jpg | https://cdn.fragrancenet.com/images/photos/500x500/118108.jpg | https://cdn.fragrancenet.com/images/photos/300x300/118108.jpg | https://cdn.fragrancenet.com/images/photos/250x250/118108.jpg,active,"cologne,men,versace,set9,summer,citrus-lavender-casual,stocksync-add-5img"
SET9-VRS-055-118108,Versace Blue Jeans Eau de Toilette - Gift Set,"<p><strong>Versace Blue Jeans Eau de Toilette - Gift Set</strong> by Versace is built for <strong>summer</strong> wear with a citrus lavender casual profile.</p><p><strong>Fragrance notes:</strong> bergamot, lavender, rosewood, vanilla, sandalwood.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Blue+Jeans+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Blue+Jeans+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Blue+Jeans+Eau+de+Toilette"">Perfume.com</a></p>",67.26,86.09,14,https://cdn.fragrancenet.com/images/photos/900x900/118108.jpg,https://cdn.fragrancenet.com/images/photos/600x600/118108.jpg | https://cdn.fragrancenet.com/images/photos/500x500/118108.jpg | https://cdn.fragrancenet.com/images/photos/300x300/118108.jpg | https://cdn.fragrancenet.com/images/photos/250x250/118108.jpg,active,"cologne,men,versace,set9,summer,citrus-lavender-casual,stocksync-add-5img"
SET9-VRS-056-122041,Versace Dreamer Eau de Toilette - Travel Spray 10ml,"<p><strong>Versace Dreamer Eau de Toilette - Travel Spray 10ml</strong> by Versace is built for <strong>year-round</strong> wear with a soft tobacco aromatic profile.</p><p><strong>Fragrance notes:</strong> mandarin, lavender, tobacco, cedar, tonka bean.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Dreamer+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Dreamer+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Dreamer+Eau+de+Toilette"">Perfume.com</a></p>",15.96,20.43,16,https://cdn.fragrancenet.com/images/photos/900x900/122041.jpg,https://cdn.fragrancenet.com/images/photos/600x600/122041.jpg | https://cdn.fragrancenet.com/images/photos/500x500/122041.jpg | https://cdn.fragrancenet.com/images/photos/300x300/122041.jpg | https://cdn.fragrancenet.com/images/photos/250x250/122041.jpg,active,"cologne,men,versace,set9,year-round,soft-tobacco-aromatic,stocksync-add-5img"
SET9-VRS-057-122041,Versace Dreamer Eau de Toilette - Eau de Toilette / Parfum 50ml,"<p><strong>Versace Dreamer Eau de Toilette - Eau de Toilette / Parfum 50ml</strong> by Versace is built for <strong>year-round</strong> wear with a soft tobacco aromatic profile.</p><p><strong>Fragrance notes:</strong> mandarin, lavender, tobacco, cedar, tonka bean.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Dreamer+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Dreamer+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Dreamer+Eau+de+Toilette"">Perfume.com</a></p>",42.75,54.72,22,https://cdn.fragrancenet.com/images/photos/900x900/122041.jpg,https://cdn.fragrancenet.com/images/photos/600x600/122041.jpg | https://cdn.fragrancenet.com/images/photos/500x500/122041.jpg | https://cdn.fragrancenet.com/images/photos/300x300/122041.jpg | https://cdn.fragrancenet.com/images/photos/250x250/122041.jpg,active,"cologne,men,versace,set9,year-round,soft-tobacco-aromatic,stocksync-add-5img"
SET9-VRS-058-122041,Versace Dreamer Eau de Toilette - Eau de Toilette / Parfum 100ml,"<p><strong>Versace Dreamer Eau de Toilette - Eau de Toilette / Parfum 100ml</strong> by Versace is built for <strong>year-round</strong> wear with a soft tobacco aromatic profile.</p><p><strong>Fragrance notes:</strong> mandarin, lavender, tobacco, cedar, tonka bean.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Dreamer+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Dreamer+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Dreamer+Eau+de+Toilette"">Perfume.com</a></p>",57.00,72.96,30,https://cdn.fragrancenet.com/images/photos/900x900/122041.jpg,https://cdn.fragrancenet.com/images/photos/600x600/122041.jpg | https://cdn.fragrancenet.com/images/photos/500x500/122041.jpg | https://cdn.fragrancenet.com/images/photos/300x300/122041.jpg | https://cdn.fragrancenet.com/images/photos/250x250/122041.jpg,active,"cologne,men,versace,set9,year-round,soft-tobacco-aromatic,stocksync-add-5img"
SET9-VRS-059-122041,Versace Dreamer Eau de Toilette - Large Bottle 150ml,"<p><strong>Versace Dreamer Eau de Toilette - Large Bottle 150ml</strong> by Versace is built for <strong>year-round</strong> wear with a soft tobacco aromatic profile.</p><p><strong>Fragrance notes:</strong> mandarin, lavender, tobacco, cedar, tonka bean.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Dreamer+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Dreamer+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Dreamer+Eau+de+Toilette"">Perfume.com</a></p>",71.25,91.20,18,https://cdn.fragrancenet.com/images/photos/900x900/122041.jpg,https://cdn.fragrancenet.com/images/photos/600x600/122041.jpg | https://cdn.fragrancenet.com/images/photos/500x500/122041.jpg | https://cdn.fragrancenet.com/images/photos/300x300/122041.jpg | https://cdn.fragrancenet.com/images/photos/250x250/122041.jpg,active,"cologne,men,versace,set9,year-round,soft-tobacco-aromatic,stocksync-add-5img"
SET9-VRS-060-122041,Versace Dreamer Eau de Toilette - Gift Set,"<p><strong>Versace Dreamer Eau de Toilette - Gift Set</strong> by Versace is built for <strong>year-round</strong> wear with a soft tobacco aromatic profile.</p><p><strong>Fragrance notes:</strong> mandarin, lavender, tobacco, cedar, tonka bean.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Dreamer+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Dreamer+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Dreamer+Eau+de+Toilette"">Perfume.com</a></p>",67.26,86.09,14,https://cdn.fragrancenet.com/images/photos/900x900/122041.jpg,https://cdn.fragrancenet.com/images/photos/600x600/122041.jpg | https://cdn.fragrancenet.com/images/photos/500x500/122041.jpg | https://cdn.fragrancenet.com/images/photos/300x300/122041.jpg | https://cdn.fragrancenet.com/images/photos/250x250/122041.jpg,active,"cologne,men,versace,set9,year-round,soft-tobacco-aromatic,stocksync-add-5img"
SET9-VLT-061-252897,Valentino Uomo Eau de Toilette - Travel Spray 10ml,"<p><strong>Valentino Uomo Eau de Toilette - Travel Spray 10ml</strong> by Valentino is built for <strong>year-round</strong> wear with a sweet leather gourmand profile.</p><p><strong>Fragrance notes:</strong> bergamot, hazelnut, chocolate, coffee bean, cedar.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Valentino+Uomo+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Valentino+Uomo+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Valentino+Uomo+Eau+de+Toilette"">Perfume.com</a></p>",34.50,44.85,15,https://cdn.fragrancenet.com/images/photos/900x900/252897.jpg,https://cdn.fragrancenet.com/images/photos/600x600/252897.jpg | https://cdn.fragrancenet.com/images/photos/500x500/252897.jpg | https://cdn.fragrancenet.com/images/photos/300x300/252897.jpg | https://cdn.fragrancenet.com/images/photos/250x250/252897.jpg,active,"cologne,men,valentino,set9,year-round,sweet-leather-gourmand,stocksync-add-5img"
SET9-VLT-062-252897,Valentino Uomo Eau de Toilette - Bottle 50ml,"<p><strong>Valentino Uomo Eau de Toilette - Bottle 50ml</strong> by Valentino is built for <strong>year-round</strong> wear with a sweet leather gourmand profile.</p><p><strong>Fragrance notes:</strong> bergamot, hazelnut, chocolate, coffee bean, cedar.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Valentino+Uomo+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Valentino+Uomo+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Valentino+Uomo+Eau+de+Toilette"">Perfume.com</a></p>",94.30,122.59,20,https://cdn.fragrancenet.com/images/photos/900x900/252897.jpg,https://cdn.fragrancenet.com/images/photos/600x600/252897.jpg | https://cdn.fragrancenet.com/images/photos/500x500/252897.jpg | https://cdn.fragrancenet.com/images/photos/300x300/252897.jpg | https://cdn.fragrancenet.com/images/photos/250x250/252897.jpg,active,"cologne,men,valentino,set9,year-round,sweet-leather-gourmand,stocksync-add-5img"
SET9-VLT-063-252897,Valentino Uomo Eau de Toilette - Bottle 100ml,"<p><strong>Valentino Uomo Eau de Toilette - Bottle 100ml</strong> by Valentino is built for <strong>year-round</strong> wear with a sweet leather gourmand profile.</p><p><strong>Fragrance notes:</strong> bergamot, hazelnut, chocolate, coffee bean, cedar.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Valentino+Uomo+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Valentino+Uomo+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Valentino+Uomo+Eau+de+Toilette"">Perfume.com</a></p>",115.00,149.50,28,https://cdn.fragrancenet.com/images/photos/900x900/252897.jpg,https://cdn.fragrancenet.com/images/photos/600x600/252897.jpg | https://cdn.fragrancenet.com/images/photos/500x500/252897.jpg | https://cdn.fragrancenet.com/images/photos/300x300/252897.jpg | https://cdn.fragrancenet.com/images/photos/250x250/252897.jpg,active,"cologne,men,valentino,set9,year-round,sweet-leather-gourmand,stocksync-add-5img"
SET9-VLT-064-252897,Valentino Uomo Eau de Toilette - Gift Set,"<p><strong>Valentino Uomo Eau de Toilette - Gift Set</strong> by Valentino is built for <strong>year-round</strong> wear with a sweet leather gourmand profile.</p><p><strong>Fragrance notes:</strong> bergamot, hazelnut, chocolate, coffee bean, cedar.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Valentino+Uomo+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Valentino+Uomo+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Valentino+Uomo+Eau+de+Toilette"">Perfume.com</a></p>",138.00,179.40,12,https://cdn.fragrancenet.com/images/photos/900x900/252897.jpg,https://cdn.fragrancenet.com/images/photos/600x600/252897.jpg | https://cdn.fragrancenet.com/images/photos/500x500/252897.jpg | https://cdn.fragrancenet.com/images/photos/300x300/252897.jpg | https://cdn.fragrancenet.com/images/photos/250x250/252897.jpg,active,"cologne,men,valentino,set9,year-round,sweet-leather-gourmand,stocksync-add-5img"
SET9-VLT-065-326371,Valentino Uomo Intense Eau de Parfum - Travel Spray 10ml,"<p><strong>Valentino Uomo Intense Eau de Parfum - Travel Spray 10ml</strong> by Valentino is built for <strong>winter</strong> wear with a powdery leather amber profile.</p><p><strong>Fragrance notes:</strong> mandarin, clary sage, iris, tonka bean, leather.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Valentino+Uomo+Intense+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Valentino+Uomo+Intense+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Valentino+Uomo+Intense+Eau+de+Parfum"">Perfume.com</a></p>",34.20,44.46,15,https://cdn.fragrancenet.com/images/photos/900x900/326371.jpg,https://cdn.fragrancenet.com/images/photos/600x600/326371.jpg | https://cdn.fragrancenet.com/images/photos/500x500/326371.jpg | https://cdn.fragrancenet.com/images/photos/300x300/326371.jpg | https://cdn.fragrancenet.com/images/photos/250x250/326371.jpg,active,"cologne,men,valentino,set9,winter,powdery-leather-amber,stocksync-add-5img"
SET9-VLT-066-326371,Valentino Uomo Intense Eau de Parfum - Bottle 50ml,"<p><strong>Valentino Uomo Intense Eau de Parfum - Bottle 50ml</strong> by Valentino is built for <strong>winter</strong> wear with a powdery leather amber profile.</p><p><strong>Fragrance notes:</strong> mandarin, clary sage, iris, tonka bean, leather.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Valentino+Uomo+Intense+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Valentino+Uomo+Intense+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Valentino+Uomo+Intense+Eau+de+Parfum"">Perfume.com</a></p>",93.48,121.52,20,https://cdn.fragrancenet.com/images/photos/900x900/326371.jpg,https://cdn.fragrancenet.com/images/photos/600x600/326371.jpg | https://cdn.fragrancenet.com/images/photos/500x500/326371.jpg | https://cdn.fragrancenet.com/images/photos/300x300/326371.jpg | https://cdn.fragrancenet.com/images/photos/250x250/326371.jpg,active,"cologne,men,valentino,set9,winter,powdery-leather-amber,stocksync-add-5img"
SET9-VLT-067-326371,Valentino Uomo Intense Eau de Parfum - Bottle 100ml,"<p><strong>Valentino Uomo Intense Eau de Parfum - Bottle 100ml</strong> by Valentino is built for <strong>winter</strong> wear with a powdery leather amber profile.</p><p><strong>Fragrance notes:</strong> mandarin, clary sage, iris, tonka bean, leather.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Valentino+Uomo+Intense+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Valentino+Uomo+Intense+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Valentino+Uomo+Intense+Eau+de+Parfum"">Perfume.com</a></p>",114.00,148.20,28,https://cdn.fragrancenet.com/images/photos/900x900/326371.jpg,https://cdn.fragrancenet.com/images/photos/600x600/326371.jpg | https://cdn.fragrancenet.com/images/photos/500x500/326371.jpg | https://cdn.fragrancenet.com/images/photos/300x300/326371.jpg | https://cdn.fragrancenet.com/images/photos/250x250/326371.jpg,active,"cologne,men,valentino,set9,winter,powdery-leather-amber,stocksync-add-5img"
SET9-VLT-068-326371,Valentino Uomo Intense Eau de Parfum - Gift Set,"<p><strong>Valentino Uomo Intense Eau de Parfum - Gift Set</strong> by Valentino is built for <strong>winter</strong> wear with a powdery leather amber profile.</p><p><strong>Fragrance notes:</strong> mandarin, clary sage, iris, tonka bean, leather.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Valentino+Uomo+Intense+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Valentino+Uomo+Intense+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Valentino+Uomo+Intense+Eau+de+Parfum"">Perfume.com</a></p>",136.80,177.84,12,https://cdn.fragrancenet.com/images/photos/900x900/326371.jpg,https://cdn.fragrancenet.com/images/photos/600x600/326371.jpg | https://cdn.fragrancenet.com/images/photos/500x500/326371.jpg | https://cdn.fragrancenet.com/images/photos/300x300/326371.jpg | https://cdn.fragrancenet.com/images/photos/250x250/326371.jpg,active,"cologne,men,valentino,set9,winter,powdery-leather-amber,stocksync-add-5img"
